acc_fold_0,acc_fold_1,acc_fold_2,acc_fold_3,acc_fold_4,acc_fold_5,acc_fold_6,acc_fold_7,acc_fold_8,acc_fold_9,time_fold_0,time_fold_1,time_fold_2,time_fold_3,time_fold_4,time_fold_5,time_fold_6,time_fold_7,time_fold_8,time_fold_9,mean_exec_time,sd_exec_time,mean_accuracie,sd_accuracie,mean_kappa,sd_kappa,mean_balanced_accuracie,sd_balanced_accuracie,mean_macro_precision,sd_macro_precision,mean_macro_recall,sd_macro_recall,n_neighbors,weights,metric,voting
0.9307,0.9206,0.9231,0.9231,0.9312,0.9233,0.9233,0.9233,0.9257,0.9255,81.3539,80.4033,80.4233,80.4178,80.4175,80.4281,80.418,80.4172,80.4028,80.423,80.5105,0.2812,0.925,0.0033,0.0601,0.0604,0.9141,0.0967,0.7526,0.2048,0.9141,0.0967,50,relief,euclidean,majority
0.9147,0.9048,0.9125,0.9178,0.9127,0.8995,0.9074,0.9101,0.931,0.9441,81.3472,80.4013,80.4155,80.4082,80.424,80.431,80.4252,80.43,80.4189,80.4514,80.5153,0.2776,0.9154,0.0125,0.3562,0.0948,0.6544,0.0631,0.5927,0.0747,0.6544,0.0631,1,relief,euclidean,inverse_distance
0.9307,0.9286,0.9337,0.9151,0.9339,0.9259,0.9127,0.9206,0.931,0.9441,81.3474,80.4068,80.4085,80.4177,80.4061,80.4115,80.4115,80.4082,80.4153,80.4166,80.505,0.2808,0.9276,0.009,0.3642,0.0865,0.7078,0.0737,0.559,0.0692,0.7078,0.0737,3,relief,euclidean,inverse_distance
0.9173,0.9206,0.9257,0.9045,0.9286,0.9206,0.9127,0.9259,0.9178,0.9468,81.3652,80.5799,80.5308,80.4325,80.4127,80.4211,80.4142,80.4188,80.4264,80.4238,80.5425,0.2795,0.9221,0.0106,0.2901,0.08,0.6961,0.1147,0.5431,0.1402,0.6961,0.1147,5,relief,euclidean,inverse_distance
0.9093,0.918,0.9284,0.9072,0.9339,0.9153,0.918,0.9339,0.9125,0.9468,81.3385,80.4156,80.4203,80.4001,80.4689,80.4341,80.4033,80.4221,80.4252,80.4638,80.5192,0.2739,0.9223,0.0122,0.278,0.0808,0.6883,0.1098,0.5425,0.1414,0.6883,0.1098,7,relief,euclidean,inverse_distance
0.9093,0.9233,0.9125,0.9045,0.9286,0.9074,0.9233,0.9312,0.8992,0.9388,81.3368,80.3802,80.3753,80.4258,80.3629,80.3538,80.3416,80.366,80.3521,80.3597,80.4654,0.2913,0.9178,0.0124,0.196,0.0635,0.6644,0.1159,0.4739,0.1059,0.6644,0.1159,15,relief,euclidean,inverse_distance
0.9093,0.9233,0.9072,0.8966,0.9286,0.9101,0.9233,0.9259,0.8992,0.9388,81.2813,80.3475,80.3882,80.3629,80.3495,80.3593,80.3575,80.3383,80.3453,80.3436,80.4473,0.2783,0.9162,0.013,0.1659,0.0708,0.7032,0.1339,0.4931,0.1101,0.7032,0.1339,25,relief,euclidean,inverse_distance
0.9147,0.918,0.8966,0.9019,0.9233,0.9074,0.9153,0.9233,0.8833,0.9255,81.2806,80.4347,80.4278,80.4225,80.4704,80.4312,80.4251,80.4228,80.4363,80.4392,80.5191,0.2542,0.9109,0.0129,0.0672,0.048,0.6489,0.1542,0.5367,0.2367,0.6489,0.1542,50,relief,euclidean,inverse_distance
0.9147,0.9048,0.9125,0.9178,0.9127,0.8995,0.9074,0.9101,0.931,0.9441,81.3489,80.3899,80.4051,80.4138,80.4126,80.4064,80.406,80.4297,80.4226,80.4281,80.5063,0.2811,0.9154,0.0125,0.3562,0.0948,0.6544,0.0631,0.5927,0.0747,0.6544,0.0631,1,relief,euclidean,shepards
0.896,0.8545,0.8594,0.9098,0.9021,0.8651,0.8704,0.9206,0.9019,0.9468,81.3412,80.5079,80.4433,80.4008,80.4724,80.4068,80.3971,80.4066,80.406,80.4472,80.5229,0.2749,0.8927,0.0283,0.2995,0.0913,0.667,0.0826,0.5626,0.0733,0.667,0.0826,3,relief,euclidean,shepards
0.8453,0.873,0.8382,0.8992,0.9153,0.8836,0.8254,0.9233,0.8647,0.9415,81.3349,80.3909,80.3944,80.3279,80.3329,80.3448,80.3305,80.3585,80.3272,80.333,80.4475,0.2968,0.881,0.0367,0.2662,0.0874,0.6137,0.0826,0.5267,0.0832,0.6137,0.0826,5,relief,euclidean,shepards
0.8347,0.8571,0.8276,0.8886,0.9021,0.8968,0.8254,0.9233,0.8541,0.9415,81.2708,80.3544,80.3533,80.4192,80.4,80.4131,80.4177,80.4214,80.4034,80.4198,80.4873,0.2623,0.8751,0.039,0.2458,0.0923,0.6307,0.0766,0.5283,0.0716,0.6307,0.0766,7,relief,euclidean,shepards
0.832,0.8677,0.7347,0.8488,0.8889,0.881,0.8254,0.8968,0.7905,0.9282,81.3289,80.4015,80.4153,80.4169,80.4065,80.4184,80.411,80.4224,80.4102,80.3936,80.5025,0.2756,0.8494,0.0537,0.1572,0.0878,0.5282,0.1048,0.4631,0.0584,0.5282,0.1048,15,relief,euclidean,shepards
0.8133,0.8545,0.7268,0.8223,0.8836,0.8915,0.8228,0.8915,0.7745,0.9255,81.3373,80.3961,80.4587,80.397,80.4292,80.4131,80.4159,80.3947,80.4198,80.4098,80.5071,0.2773,0.8406,0.0576,0.151,0.0961,0.4856,0.0971,0.4458,0.0664,0.4856,0.0971,25,relief,euclidean,shepards
0.8,0.8651,0.6897,0.7984,0.8889,0.8783,0.8228,0.8757,0.7454,0.9069,81.3294,80.3335,80.3585,80.3378,80.3405,80.3429,80.3577,80.4021,80.4492,80.3951,80.4647,0.2904,0.8271,0.0662,0.085,0.0517,0.4165,0.0786,0.3987,0.0532,0.4165,0.0786,50,relief,euclidean,shepards
0.9093,0.9048,0.9125,0.9151,0.9101,0.8995,0.9074,0.9101,0.931,0.9441,80.3901,80.3528,80.3328,80.3382,80.3307,80.3394,80.3387,80.3391,80.3914,80.425,80.3578,0.0308,0.9144,0.0126,0.3526,0.0972,0.6528,0.063,0.5923,0.0747,0.6528,0.063,1,relief,cosine,majority
0.944,0.9365,0.9469,0.931,0.9339,0.9312,0.9206,0.9259,0.9363,0.9468,80.3178,80.3196,80.3384,80.3264,80.3269,80.3129,80.3089,80.4366,80.4514,80.3785,80.3517,0.0498,0.9353,0.0083,0.3707,0.0888,0.7794,0.0502,0.5458,0.0707,0.7794,0.0502,3,relief,cosine,majority
0.9413,0.9286,0.9416,0.9284,0.9392,0.9286,0.9206,0.9312,0.9363,0.9441,80.3371,80.3706,80.3678,80.3334,80.3437,80.3431,80.3952,80.4721,80.4294,80.4134,80.3806,0.0438,0.934,0.0072,0.3018,0.07,0.7722,0.1018,0.4989,0.0545,0.7722,0.1018,5,relief,cosine,majority
0.936,0.9312,0.9443,0.9284,0.9365,0.9259,0.9233,0.9339,0.9363,0.9495,80.4144,80.4057,80.4047,80.414,80.4238,80.4243,80.427,80.4266,80.4224,80.4132,80.4176,0.0079,0.9345,0.0076,0.2827,0.0909,0.8543,0.1317,0.5477,0.1213,0.8543,0.1317,7,relief,cosine,majority
0.9307,0.9312,0.9257,0.9284,0.9365,0.9233,0.9259,0.9312,0.9337,0.9388,80.409,80.3884,80.4098,80.3853,80.3748,80.4021,80.33,80.4116,80.4197,80.3533,80.3884,0.0272,0.9305,0.0047,0.1809,0.0694,0.8999,0.1086,0.6373,0.0982,0.8999,0.1086,15,relief,cosine,majority
0.9307,0.9259,0.9231,0.9284,0.9339,0.9259,0.9259,0.9259,0.9337,0.9388,80.3504,80.3292,80.3575,80.3359,80.3473,80.3695,80.3855,80.3308,80.3453,80.3369,80.3488,0.017,0.9292,0.0047,0.1523,0.0825,0.8954,0.1064,0.6606,0.1451,0.8954,0.1064,25,relief,cosine,majority
0.9307,0.9233,0.9231,0.9231,0.9312,0.9233,0.9233,0.9233,0.9257,0.9255,80.3436,80.3442,80.3627,80.3615,80.342,80.4084,80.4381,80.429,80.4305,80.429,80.3889,0.0393,0.9252,0.003,0.0606,0.0603,0.9224,0.0723,0.7527,0.2047,0.9224,0.0723,50,relief,cosine,majority
0.9093,0.9048,0.9125,0.9151,0.9101,0.8995,0.9074,0.9101,0.931,0.9441,80.4397,80.407,80.4182,80.427,80.4115,80.4311,80.4244,80.4027,80.4608,80.4282,80.4251,0.0161,0.9144,0.0126,0.3526,0.0972,0.6528,0.063,0.5923,0.0747,0.6528,0.063,1,relief,cosine,inverse_distance
0.9307,0.9286,0.8727,0.9072,0.9286,0.9101,0.8968,0.9206,0.9151,0.9468,80.4052,80.3898,80.4134,80.4023,80.3503,80.3422,80.3677,80.3462,80.349,80.3344,80.3701,0.0283,0.9157,0.0196,0.3218,0.0872,0.6841,0.0807,0.5394,0.0597,0.6841,0.0807,3,relief,cosine,inverse_distance
0.92,0.918,0.8859,0.9045,0.9233,0.9101,0.8836,0.9233,0.9125,0.9468,80.3306,80.321,80.3401,80.3849,80.4555,80.4279,80.4287,80.4251,80.4098,80.4265,80.395,0.0455,0.9128,0.0176,0.2702,0.0856,0.6585,0.1228,0.5238,0.1535,0.6585,0.1228,5,relief,cosine,inverse_distance
0.9067,0.9127,0.9019,0.9045,0.9286,0.9021,0.9101,0.9233,0.9072,0.9468,80.4339,80.4269,80.4014,80.3941,80.4004,80.5308,80.428,80.3785,80.3263,80.3494,80.407,0.0527,0.9144,0.0137,0.2667,0.0752,0.6773,0.1157,0.5408,0.1425,0.6773,0.1157,7,relief,cosine,inverse_distance
0.8907,0.8968,0.9045,0.878,0.9206,0.8862,0.9074,0.9127,0.8859,0.9388,80.3314,80.3458,80.3327,80.3445,80.3587,80.3372,80.3705,80.4227,80.4577,80.4178,80.3719,0.0425,0.9022,0.0176,0.1817,0.0701,0.6132,0.1319,0.4731,0.1062,0.6132,0.1319,15,relief,cosine,inverse_distance
0.872,0.8915,0.8727,0.8568,0.918,0.881,0.9101,0.9074,0.8727,0.9362,80.4553,80.4199,80.4112,80.4192,80.4324,80.4211,80.4264,80.415,80.4241,80.4243,80.4249,0.0116,0.8918,0.0239,0.1318,0.0624,0.5919,0.1597,0.4386,0.0993,0.5919,0.1597,25,relief,cosine,inverse_distance
0.8613,0.8757,0.8515,0.8355,0.9127,0.8545,0.9074,0.9021,0.8462,0.9255,80.4238,80.4233,80.4195,80.4372,80.4336,80.4338,80.4379,80.4239,80.4585,80.4513,80.4343,0.0121,0.8772,0.0304,0.0447,0.0444,0.5021,0.1872,0.4532,0.1947,0.5021,0.1872,50,relief,cosine,inverse_distance
0.9093,0.9048,0.9125,0.9151,0.9101,0.8995,0.9074,0.9101,0.931,0.9441,80.4108,80.4177,80.4105,80.4155,80.4004,80.3902,80.3994,80.4013,80.3944,80.4251,80.4065,0.0106,0.9144,0.0126,0.3526,0.0972,0.6528,0.063,0.5923,0.0747,0.6528,0.063,1,relief,cosine,shepards
0.944,0.9365,0.9443,0.931,0.9339,0.9339,0.9206,0.9259,0.939,0.9468,80.39,80.3845,80.4059,80.5012,80.4234,80.4182,80.3965,80.3328,80.3451,80.333,80.3931,0.048,0.9356,0.0079,0.3837,0.0813,0.7659,0.0572,0.5492,0.0688,0.7659,0.0572,3,relief,cosine,shepards
0.9413,0.9286,0.939,0.9284,0.9339,0.9339,0.9206,0.9312,0.9363,0.9468,80.3281,80.3389,80.3516,80.4083,80.3253,80.3356,80.3594,80.4589,80.4539,80.4921,80.3852,0.0595,0.934,0.007,0.3074,0.0649,0.7708,0.0957,0.5382,0.1398,0.7708,0.0957,5,relief,cosine,shepards
0.9387,0.9312,0.9443,0.9284,0.9365,0.9259,0.9233,0.9339,0.9363,0.9468,80.4864,80.4175,80.4,80.4332,80.4348,80.4041,80.39,80.3929,80.3785,80.3841,80.4122,0.0308,0.9345,0.0072,0.2877,0.08,0.8158,0.1436,0.557,0.1625,0.8158,0.1436,7,relief,cosine,shepards
0.9307,0.9312,0.9257,0.9284,0.9365,0.9233,0.9259,0.9312,0.9337,0.9388,80.4086,80.3587,80.3138,80.3288,80.3306,80.3587,80.3657,80.3671,80.3719,80.3393,80.3543,0.0258,0.9305,0.0047,0.1831,0.0696,0.8678,0.1298,0.6151,0.113,0.8678,0.1298,15,relief,cosine,shepards
0.9307,0.9259,0.9231,0.9284,0.9339,0.9259,0.9259,0.9259,0.9337,0.9388,80.3203,80.3947,80.354,80.361,80.3518,80.3606,80.3561,80.3962,80.3366,80.3513,80.3583,0.0219,0.9292,0.0047,0.1523,0.0825,0.8954,0.1064,0.6606,0.1451,0.8954,0.1064,25,relief,cosine,shepards
0.928,0.9233,0.9231,0.9231,0.9312,0.9233,0.9233,0.9233,0.9231,0.9255,80.3391,80.3583,80.3501,80.3648,80.4376,80.4296,80.4553,80.4858,80.5115,80.5862,80.4318,0.0767,0.9247,0.0026,0.0481,0.0583,0.9183,0.071,0.7922,0.2103,0.9183,0.071,50,relief,cosine,shepards
0.928,0.9021,0.9098,0.9231,0.9259,0.9127,0.9048,0.9206,0.9284,0.9309,80.6095,80.4587,80.446,80.3938,80.3722,80.4025,80.3993,80.3866,80.3816,80.3836,80.4234,0.0675,0.9186,0.0099,0.398,0.0563,0.6514,0.0569,0.6325,0.079,0.6514,0.0569,1,relief,euclidean-hamming,majority
0.944,0.9312,0.9469,0.939,0.9418,0.9444,0.9259,0.9312,0.9443,0.9521,80.4409,80.4046,80.3733,80.3839,80.3901,80.3952,80.4019,80.3882,80.364,80.3726,80.3915,0.0206,0.9401,0.0078,0.4537,0.0691,0.7804,0.0625,0.6282,0.0514,0.7804,0.0625,3,relief,euclidean-hamming,majority
0.944,0.9312,0.9496,0.9337,0.9471,0.9392,0.9312,0.9286,0.9443,0.9521,80.4227,80.3794,80.6615,80.5407,80.4204,80.4408,80.4122,80.3953,80.3925,80.4233,80.4489,0.0825,0.9401,0.0081,0.4082,0.0752,0.8026,0.1285,0.5873,0.053,0.8026,0.1285,5,relief,euclidean-hamming,majority
0.944,0.9339,0.9469,0.939,0.9444,0.9365,0.9286,0.9339,0.9443,0.9521,80.4387,80.396,80.4381,80.4365,80.433,80.3956,80.4149,80.3745,80.3648,80.4023,80.4094,0.0258,0.9404,0.0068,0.3993,0.0674,0.8101,0.1463,0.6464,0.1286,0.8101,0.1463,7,relief,euclidean-hamming,majority
0.944,0.9365,0.9337,0.9363,0.9444,0.9339,0.9365,0.9339,0.9416,0.9495,80.41,80.4009,80.4212,80.4321,80.4892,80.4488,80.4289,80.3926,80.3931,80.4252,80.4242,0.0276,0.939,0.0052,0.3564,0.067,0.8625,0.131,0.7955,0.1543,0.8625,0.131,15,relief,euclidean-hamming,majority
0.9387,0.9365,0.931,0.9337,0.9418,0.9339,0.9259,0.9312,0.939,0.9495,80.4421,80.4173,80.4343,80.3863,80.3883,80.4204,80.4226,80.4059,80.3923,80.3856,80.4095,0.0197,0.9361,0.0062,0.3001,0.0871,0.8701,0.1369,0.7416,0.173,0.8701,0.1369,25,relief,euclidean-hamming,majority
0.9387,0.9365,0.931,0.9337,0.9418,0.9339,0.9259,0.9339,0.939,0.9495,80.4495,80.4007,80.4707,80.4762,80.4797,80.4729,80.4679,80.4634,80.4801,80.4567,80.4618,0.0224,0.9364,0.0061,0.2936,0.0887,0.947,0.042,0.7819,0.1068,0.947,0.042,50,relief,euclidean-hamming,majority
0.928,0.9021,0.9098,0.9231,0.9259,0.9127,0.9048,0.9206,0.9284,0.9309,80.4875,80.4574,80.4435,80.4714,80.4502,80.4583,80.4625,80.4439,80.4568,80.4486,80.458,0.0128,0.9186,0.0099,0.398,0.0563,0.6514,0.0569,0.6325,0.079,0.6514,0.0569,1,relief,euclidean-hamming,inverse_distance
0.9413,0.873,0.9284,0.931,0.9339,0.9392,0.9259,0.9312,0.9337,0.9521,80.5093,80.4467,80.4626,80.449,80.424,80.4438,80.4553,80.4251,80.4869,80.4601,80.4563,0.0247,0.929,0.02,0.4169,0.0745,0.716,0.0512,0.6132,0.0672,0.716,0.0512,3,relief,euclidean-hamming,inverse_distance
0.9467,0.8995,0.939,0.9284,0.9392,0.9418,0.9312,0.9339,0.939,0.9495,80.486,80.4553,80.4482,80.4529,80.4524,80.4573,80.5023,80.4738,80.4581,80.5806,80.4767,0.0383,0.9348,0.0133,0.3996,0.0645,0.7592,0.1208,0.6239,0.1349,0.7592,0.1208,5,relief,euclidean-hamming,inverse_distance
0.944,0.9259,0.9469,0.9337,0.9365,0.9339,0.9312,0.9339,0.9443,0.9495,80.5317,80.4542,80.4545,80.4599,80.4146,80.4228,80.4377,80.373,80.4168,80.3834,80.4349,0.0426,0.938,0.0073,0.3894,0.0769,0.7185,0.127,0.6106,0.1415,0.7185,0.127,7,relief,euclidean-hamming,inverse_distance
0.944,0.9339,0.9443,0.9337,0.9365,0.9339,0.9392,0.9339,0.9416,0.9495,80.4453,80.4155,80.4059,80.3906,80.3902,80.4235,80.4467,80.4033,80.396,80.4246,80.4142,0.0197,0.939,0.0053,0.3731,0.0682,0.7728,0.1561,0.5948,0.1431,0.7728,0.1561,15,relief,euclidean-hamming,inverse_distance
0.9387,0.9418,0.931,0.9337,0.9365,0.9339,0.9259,0.9339,0.9416,0.9495,80.4544,80.4267,80.4123,80.4023,80.4006,80.4103,80.4075,80.3962,80.391,80.4041,80.4105,0.0173,0.9366,0.0063,0.3121,0.0952,0.8222,0.1379,0.6245,0.1522,0.8222,0.1379,25,relief,euclidean-hamming,inverse_distance
0.936,0.9365,0.931,0.9337,0.9365,0.9339,0.9259,0.9339,0.9337,0.9441,80.4568,80.4411,80.4898,80.4356,80.4215,80.4153,80.4168,80.3978,80.4174,80.4154,80.4307,0.0251,0.9345,0.0044,0.2718,0.0753,0.8477,0.148,0.6475,0.1176,0.8477,0.148,50,relief,euclidean-hamming,inverse_distance
0.928,0.9021,0.9098,0.9231,0.9259,0.9127,0.9048,0.9206,0.9284,0.9309,80.4335,80.4029,80.4148,80.3835,80.3899,80.4118,80.4709,80.4472,80.4001,80.4003,80.4155,0.0259,0.9186,0.0099,0.398,0.0563,0.6514,0.0569,0.6325,0.079,0.6514,0.0569,1,relief,euclidean-hamming,shepards
0.944,0.9312,0.9443,0.939,0.9418,0.9444,0.9259,0.9312,0.9469,0.9548,80.4235,80.4229,80.3919,80.3711,80.3667,80.4006,80.3883,80.38,80.3849,80.3712,80.3901,0.0192,0.9404,0.0082,0.4646,0.0762,0.7669,0.0652,0.6317,0.056,0.7669,0.0652,3,relief,euclidean-hamming,shepards
0.944,0.9312,0.9416,0.9337,0.9471,0.9418,0.9312,0.9312,0.9443,0.9521,80.4222,80.3865,80.3853,80.384,80.4828,80.4815,80.4138,80.4209,80.3932,80.3899,80.416,0.0358,0.9398,0.0071,0.4119,0.0675,0.7887,0.1188,0.5933,0.0469,0.7887,0.1188,5,relief,euclidean-hamming,shepards
0.944,0.9339,0.9469,0.939,0.9444,0.9365,0.9286,0.9339,0.9443,0.9521,80.4343,80.4279,80.4042,80.4089,80.4155,80.4868,80.3912,80.3864,80.3917,80.3752,80.4122,0.0305,0.9404,0.0068,0.4007,0.068,0.7778,0.1427,0.6149,0.0818,0.7778,0.1427,7,relief,euclidean-hamming,shepards
0.944,0.9365,0.9416,0.9363,0.9444,0.9339,0.9392,0.9339,0.9443,0.9495,80.4455,80.3995,80.4527,80.4609,80.4466,80.4729,80.4602,80.4707,80.4633,80.4517,80.4524,0.0197,0.9404,0.005,0.3819,0.0547,0.855,0.1472,0.7244,0.1673,0.855,0.1472,15,relief,euclidean-hamming,shepards
0.9387,0.9365,0.931,0.9337,0.9418,0.9339,0.9259,0.9312,0.939,0.9495,80.5012,80.465,80.4879,80.4635,80.4846,80.4714,80.5179,80.4885,80.472,80.4864,80.4839,0.016,0.9361,0.0062,0.3001,0.0871,0.8701,0.1369,0.7416,0.173,0.8701,0.1369,25,relief,euclidean-hamming,shepards
0.9387,0.9365,0.931,0.9337,0.9392,0.9339,0.9259,0.9339,0.939,0.9495,80.6132,80.5376,80.491,80.4833,80.4247,80.4345,80.4319,80.4276,80.3992,80.422,80.4665,0.0628,0.9361,0.0059,0.2891,0.0854,0.9469,0.0419,0.7763,0.1025,0.9469,0.0419,50,relief,euclidean-hamming,shepards
